student_id,attendance_rate,homework_submission_rate,exam_score_avg,gate_pass_violations,bus_delay_minutes,sentiment_score,sentiment_text,gamified_points,risk_label
STU04821,76.91,86.13,100.0,0,1,0.47,Love my teachers,1361,0
STU04822,67.92,76.32,63.0,1,0,0.66,I feel great today,1078,0
STU04823,71.64,62.52,90.33,1,6,0.31,Homework was easy,1076,0
STU04824,93.99,61.44,85.74,3,5,-0.16,Class was fun,1043,1
STU04825,94.41,84.34,79.99,0,1,0.8,Love my teachers,1243,0
STU04826,54.11,63.2,80.24,1,5,-0.16,Class was fun,1033,1
STU04827,78.62,64.27,67.26,0,0,0.16,Had a good day at school,979,0
STU04828,71.79,49.75,66.15,2,0,-0.58,Feeling very overwhelmed,828,1
STU04829,89.06,57.78,74.66,0,0,-0.28,Nobody wants to talk to me,951,0
STU04830,94.67,58.92,49.37,1,1,-0.03,Struggling with math,836,1
STU04831,86.86,89.45,78.82,1,6,-0.19,Had a good day at school,1288,0
STU04832,92.42,73.95,73.61,0,4,0.25,Excited for the football game,1107,0
STU04833,84.57,55.6,100.0,1,2,-0.51,Too much pressure,1056,1
STU04834,92.63,45.53,67.22,0,1,0.03,Too much pressure,791,0
STU04835,88.68,72.42,79.97,0,7,0.39,Love my teachers,1124,0
STU04836,92.04,67.96,84.32,1,3,0.64,Excited for the football game,1101,0
STU04837,78.91,32.56,82.81,1,5,-0.29,So tired and stressed out,739,1
STU04838,77.86,55.17,84.74,1,4,-0.18,So tired and stressed out,975,1
STU04839,98.05,77.57,75.56,2,7,0.85,Excited for the football game,1153,0
STU04840,74.55,50.98,63.52,0,9,-0.03,So tired and stressed out,827,0
STU04841,75.52,42.06,84.64,1,0,-0.73,Struggling with math,843,1
STU04842,86.69,78.64,65.99,0,4,0.99,Class was fun,1116,0
STU04843,65.17,69.58,70.34,0,0,0.76,Homework was easy,1047,0
STU04844,73.76,79.53,89.41,0,0,0.77,Excited for the football game,1242,0
STU04845,89.88,89.89,80.39,0,5,0.83,Love my teachers,1300,0
STU04846,90.53,85.02,79.4,0,2,0.65,Had a good day at school,1247,0
STU04847,91.72,84.51,62.65,0,1,0.59,Had a good day at school,1158,0
STU04848,64.33,89.45,70.13,0,2,0.15,Homework was easy,1245,0
STU04849,94.53,78.96,77.19,0,2,0.37,Had a good day at school,1175,0
STU04850,97.69,89.16,89.58,2,1,0.53,I feel great today,1339,0
STU04851,66.67,86.83,76.61,0,3,0.82,I feel great today,1251,0
STU04852,64.45,68.59,74.47,1,5,0.99,Had a good day at school,1058,0
STU04853,74.02,83.41,77.29,0,4,0.59,Love my teachers,1220,0
STU04854,86.1,93.56,64.43,0,2,-0.07,Excited for the football game,1257,0
STU04855,65.74,75.18,61.79,0,3,0.13,Had a good day at school,1060,0
STU04856,68.96,75.79,63.38,0,3,0.04,Love my teachers,1074,0
STU04857,88.52,70.48,65.37,0,21,0.96,Had a good day at school,1031,0
STU04858,67.24,70.83,84.92,1,5,0.29,Had a good day at school,1132,0
STU04859,61.97,72.76,71.79,1,12,0.81,Excited for the football game,1086,0
STU04860,84.17,76.89,78.82,0,6,0.3,Excited for the football game,1163,0
STU04861,95.86,93.99,67.51,0,1,0.38,Love my teachers,1277,0
STU04862,85.3,84.55,63.12,0,12,0.65,I feel great today,1161,0
STU04863,74.99,55.78,76.73,0,5,-0.5,So tired and stressed out,941,1
STU04864,71.95,79.29,89.38,0,2,-0.01,I feel great today,1239,0
STU04865,86.58,58.02,85.39,0,8,-0.31,Struggling with math,1007,0
STU04866,85.87,71.81,78.58,0,1,0.1,Excited for the football game,1111,0
STU04867,61.31,74.42,72.04,0,1,0.07,Love my teachers,1104,0
STU04868,70.52,77.48,75.05,1,4,-0.03,Excited for the football game,1150,0
STU04869,91.13,51.73,67.3,0,3,-0.4,Struggling with math,853,1
STU04870,79.17,70.63,82.82,0,7,0.11,Excited for the football game,1120,0
STU04871,65.34,55.34,89.02,0,1,-0.84,Too much pressure,998,1
STU04872,66.05,71.63,87.37,0,3,0.84,Love my teachers,1153,0
STU04873,97.6,56.41,77.85,0,3,-0.41,Too much pressure,953,0
STU04874,88.76,85.11,75.93,1,8,0.46,Excited for the football game,1230,0
STU04875,62.49,86.04,69.57,0,12,0.23,Class was fun,1208,0
STU04876,72.97,73.5,51.51,0,0,-0.76,Nobody wants to talk to me,992,1
STU04877,92.65,54.18,88.37,0,5,-0.36,I feel lonely during lunch,983,0
STU04878,84.24,73.46,64.06,1,4,0.6,Class was fun,1054,0
STU04879,65.58,56.45,62.19,0,7,-0.19,Feeling very overwhelmed,875,1
STU04880,84.79,63.29,38.68,0,2,-0.39,I feel lonely during lunch,826,1
STU04881,92.16,88.17,69.93,0,2,0.5,Homework was easy,1231,0
STU04882,47.8,73.08,87.9,0,2,0.05,Love my teachers,1170,0
STU04883,86.23,70.26,75.1,0,0,0.13,Excited for the football game,1078,0
STU04884,89.84,68.4,82.25,0,2,0.25,Love my teachers,1095,0
STU04885,63.84,71.09,85.84,0,0,0.11,Class was fun,1140,0
STU04886,71.85,50.25,61.52,0,7,-0.54,Too much pressure,810,1
STU04887,46.72,72.94,87.09,0,0,0.73,I feel great today,1164,0
STU04888,87.12,75.53,68.51,1,7,-0.12,Love my teachers,1097,0
STU04889,96.44,90.35,59.97,1,1,0.3,Homework was easy,1203,0
STU04890,87.17,70.0,89.03,0,3,0.41,Excited for the football game,1145,0
STU04891,81.72,60.15,83.62,0,0,0.82,Excited for the football game,1019,0
STU04892,96.53,70.38,66.01,1,13,-0.16,Homework was easy,1033,0
STU04893,89.78,55.58,85.63,0,1,-0.23,So tired and stressed out,983,0
STU04894,92.07,79.14,75.59,0,3,-0.08,Homework was easy,1169,0
STU04895,91.91,54.02,79.38,0,1,0.02,Too much pressure,937,0
STU04896,82.77,71.79,69.4,0,5,0.63,I feel great today,1064,0
STU04897,77.56,79.79,90.97,2,3,0.08,Had a good day at school,1252,0
STU04898,81.41,93.2,66.76,0,4,0.72,Love my teachers,1265,0
STU04899,66.58,78.35,84.93,1,7,0.4,Had a good day at school,1208,0
STU04900,77.01,93.39,90.05,0,2,0.27,Class was fun,1384,0
STU04901,75.92,86.21,69.87,0,2,0.69,Excited for the football game,1211,0
STU04902,73.45,90.21,79.0,0,0,0.22,Love my teachers,1297,0
STU04903,85.72,73.63,68.12,0,4,0.93,Love my teachers,1076,0
STU04904,76.49,77.36,63.02,0,3,-0.17,Class was fun,1088,0
STU04905,83.77,82.66,57.46,0,2,-0.17,Love my teachers,1113,0
STU04906,56.94,40.82,83.95,0,0,-0.91,I feel lonely during lunch,827,1
STU04907,92.55,48.51,70.93,0,2,-0.07,Too much pressure,839,0
STU04908,91.77,80.47,83.06,0,1,0.55,Homework was easy,1220,0
STU04909,80.91,75.93,82.82,0,2,0.03,Love my teachers,1173,0
STU04910,77.28,71.25,61.27,0,5,-0.01,Excited for the football game,1018,0
STU04911,69.38,79.04,58.61,0,2,0.91,Had a good day at school,1083,0
STU04912,59.23,70.5,65.18,1,4,0.51,Excited for the football game,1030,0
STU04913,77.26,57.07,60.42,0,15,0.04,Nobody wants to talk to me,872,0
STU04914,82.84,83.9,80.58,0,2,0.74,Love my teachers,1241,0
STU04915,50.23,86.11,86.87,0,2,0.96,Had a good day at school,1295,0
STU04916,96.88,73.35,82.43,0,9,0.26,Class was fun,1145,0
STU04917,73.15,72.85,72.99,0,13,0.93,Excited for the football game,1093,0
STU04918,97.22,68.77,62.63,0,1,0.51,I feel great today,1000,0
STU04919,89.76,65.71,50.73,0,0,-0.49,So tired and stressed out,910,1
STU04920,89.56,74.77,94.6,0,4,0.96,Class was fun,1220,0
STU04921,85.67,52.8,90.73,0,5,-0.78,Too much pressure,981,1
STU04922,88.76,74.4,61.19,0,4,0.47,Excited for the football game,1049,0
STU04923,76.5,51.88,66.32,1,2,-0.42,Too much pressure,850,1
STU04924,74.62,67.18,47.12,0,2,-0.24,I feel lonely during lunch,907,1
STU04925,92.45,77.45,79.05,0,2,0.83,Class was fun,1169,0
STU04926,93.83,62.49,67.08,0,0,0.76,Love my teachers,960,0
STU04927,78.57,65.25,86.6,0,15,0.8,Excited for the football game,1085,0
STU04928,41.62,76.29,76.9,1,6,0.01,Love my teachers,1147,1
STU04929,83.11,53.99,84.19,0,9,-0.73,Feeling very overwhelmed,960,1
STU04930,86.41,78.62,65.65,0,3,0.83,Class was fun,1114,0
STU04931,54.54,93.01,55.06,0,8,0.64,Excited for the football game,1205,0
STU04932,88.76,84.68,72.12,0,3,0.29,Class was fun,1207,0
STU04933,87.62,74.29,76.9,0,2,0.08,Love my teachers,1127,0
STU04934,80.77,71.58,88.01,1,2,-0.14,Excited for the football game,1155,0
STU04935,91.05,77.53,67.07,0,8,0.99,Homework was easy,1110,0
STU04936,86.17,88.62,48.64,0,6,-0.67,Struggling with math,1129,1
STU04937,59.94,70.21,50.67,0,4,-0.55,Struggling with math,955,1
STU04938,89.4,87.82,95.47,2,5,0.9,Excited for the football game,1355,0
STU04939,39.52,71.72,73.03,0,6,0.44,Had a good day at school,1082,0
STU04940,56.69,82.45,90.96,0,3,-0.06,Excited for the football game,1279,0
STU04941,68.12,60.82,80.03,0,3,0.03,Homework was easy,1008,0
STU04942,84.97,93.34,58.83,1,2,0.76,I feel great today,1227,0
STU04943,31.57,82.62,60.15,0,0,0.05,Homework was easy,1126,0
STU04944,76.16,53.21,78.63,2,11,-0.04,Feeling very overwhelmed,925,1
STU04945,86.26,69.53,76.71,0,1,0.23,Love my teachers,1078,0
STU04946,93.86,93.94,63.57,0,8,-0.04,Had a good day at school,1257,0
STU04947,92.33,84.79,100.0,1,6,0.83,Had a good day at school,1347,0
STU04948,94.93,73.59,80.87,0,3,0.39,Had a good day at school,1140,0
STU04949,64.41,78.62,67.16,0,5,0.64,I feel great today,1122,0
STU04950,76.35,64.92,70.98,1,0,-0.08,Homework was easy,1004,1
STU04951,57.43,68.9,100.0,1,1,0.11,Class was fun,1189,0
STU04952,91.22,91.63,77.04,0,6,0.61,Had a good day at school,1301,0
STU04953,93.46,67.84,67.87,2,7,0.93,I feel great today,1017,0
STU04954,97.54,33.98,75.85,0,8,0.12,Too much pressure,719,0
STU04955,81.54,72.73,59.89,1,2,-0.05,Homework was easy,1026,0
STU04956,62.47,73.73,100.0,0,1,0.69,Had a good day at school,1237,0
STU04957,94.32,77.21,46.7,1,0,-0.45,Struggling with math,1005,1
STU04958,84.93,69.18,71.58,1,6,0.28,Homework was easy,1049,0
STU04959,71.73,44.3,80.87,0,1,0.16,Feeling very overwhelmed,847,0
STU04960,92.71,87.63,77.01,0,1,0.37,Class was fun,1261,0
STU04961,95.68,78.2,86.61,2,1,0.07,Class was fun,1215,0
STU04962,83.67,78.76,87.28,0,0,0.33,Class was fun,1224,0
STU04963,95.24,70.85,67.51,0,1,0.15,Excited for the football game,1046,0
STU04964,74.07,50.05,66.75,0,2,-0.51,So tired and stressed out,834,1
STU04965,80.86,77.02,100.0,0,14,0.53,Had a good day at school,1270,0
STU04966,86.34,82.67,61.36,0,0,0.74,Homework was easy,1133,0
STU04967,79.76,75.46,86.15,2,0,0.58,Class was fun,1185,0
STU04968,63.38,42.03,90.12,0,3,-0.83,Struggling with math,870,1
STU04969,99.4,62.81,68.86,0,13,0.11,Love my teachers,972,0
STU04970,53.02,39.49,69.7,0,10,-0.44,Nobody wants to talk to me,743,1
STU04971,73.01,84.61,72.16,0,3,0.57,I feel great today,1206,0
STU04972,89.05,68.54,90.41,1,1,0.93,Homework was easy,1137,0
STU04973,60.64,66.11,65.99,1,4,0.09,Excited for the football game,991,1
STU04974,86.1,88.37,66.91,0,2,-0.08,Love my teachers,1218,0
STU04975,95.39,82.98,68.09,0,7,0.43,Class was fun,1170,0
STU04976,86.47,75.0,51.53,0,2,-0.14,Struggling with math,1007,0
STU04977,69.42,69.81,88.94,0,1,-0.12,Love my teachers,1142,0
STU04978,60.5,84.5,81.64,0,0,-0.14,I feel great today,1253,0
STU04979,66.27,68.4,96.82,0,2,0.06,I feel great today,1168,0
STU04980,98.11,79.31,90.01,0,0,0.85,Homework was easy,1243,0
STU04981,77.32,80.59,68.9,0,1,0.64,Excited for the football game,1150,0
STU04982,52.96,61.11,48.23,0,6,-0.76,Nobody wants to talk to me,852,1
STU04983,97.9,59.67,99.15,2,4,-0.3,Nobody wants to talk to me,1092,1
STU04984,77.55,65.91,56.63,0,12,0.95,Had a good day at school,942,0
STU04985,73.67,90.51,69.02,0,11,0.88,Class was fun,1250,0
STU04986,66.2,83.71,63.02,0,1,0.03,Homework was easy,1152,0
STU04987,89.38,64.65,88.08,0,6,0.94,I feel great today,1086,0
STU04988,71.45,81.41,58.41,0,3,0.93,Class was fun,1106,0
STU04989,64.13,62.89,94.81,1,4,-0.1,Had a good day at school,1102,1
STU04990,67.94,88.55,74.79,0,3,-0.05,Homework was easy,1259,0
STU04991,92.85,61.13,82.9,1,2,0.02,Love my teachers,1025,0
STU04992,75.08,96.63,78.42,0,4,-0.11,Homework was easy,1358,0
STU04993,63.9,70.54,94.57,0,10,0.34,Homework was easy,1178,0
STU04994,60.93,76.36,83.74,0,5,-0.18,Homework was easy,1182,0
STU04995,82.15,89.98,56.69,0,1,0.76,Homework was easy,1183,0
STU04996,96.15,34.12,84.68,0,6,-0.34,So tired and stressed out,764,1
STU04997,90.19,70.84,60.76,0,9,0.89,I feel great today,1012,0
STU04998,48.64,79.52,84.48,0,1,0.23,I feel great today,1217,0
STU04999,65.74,77.58,80.87,0,0,0.91,Had a good day at school,1180,0
STU05000,87.35,79.72,80.64,1,7,-0.03,Class was fun,1200,0
STU05001,76.45,41.66,67.64,0,5,-0.2,Too much pressure,754,1
STU05002,75.36,83.38,70.46,0,0,0.9,Excited for the football game,1186,0
STU05003,60.78,44.32,64.25,0,4,0.02,Feeling very overwhelmed,764,1
STU05004,89.11,72.78,60.46,0,0,0.85,Excited for the football game,1030,0
STU05005,82.3,78.34,67.84,0,0,-0.14,Had a good day at school,1122,0
STU05006,77.6,79.73,65.46,0,0,0.29,Class was fun,1124,0
STU05007,86.81,75.43,86.3,1,0,0.82,I feel great today,1185,0
STU05008,66.07,94.28,67.53,0,2,0.16,Love my teachers,1280,0
STU05009,94.05,86.46,83.69,0,2,-0.19,I feel great today,1283,0
STU05010,81.1,50.12,69.0,0,4,-0.48,Too much pressure,846,1
STU05011,84.3,69.25,69.65,0,5,0.0,Love my teachers,1040,0
STU05012,66.42,77.46,92.62,0,7,0.57,Class was fun,1237,0
STU05013,92.55,93.76,91.63,1,27,-0.12,Class was fun,1395,0
STU05014,70.78,69.23,70.76,0,16,0.42,Love my teachers,1046,0
STU05015,78.87,68.36,93.4,0,3,0.77,Excited for the football game,1150,0
STU05016,74.4,71.61,91.63,0,9,0.86,Excited for the football game,1174,0
STU05017,94.88,85.02,73.31,0,3,-0.12,Class was fun,1216,0
STU05018,91.86,65.88,63.26,1,8,0.36,I feel great today,975,0
STU05019,95.0,71.29,100.0,0,0,0.44,Homework was easy,1212,0
STU05020,79.7,65.33,68.99,0,1,0.99,Had a good day at school,998,0
STU05021,87.62,50.19,73.12,0,0,-0.32,I feel lonely during lunch,867,1
STU05022,87.8,59.85,91.37,0,5,-0.99,Struggling with math,1055,1
STU05023,78.57,92.35,86.33,2,2,0.39,Class was fun,1355,0
STU05024,82.39,84.42,76.17,1,20,0.44,I feel great today,1225,0
STU05025,94.98,73.03,100.0,1,4,0.02,I feel great today,1230,0
STU05026,39.4,64.63,62.31,0,0,0.51,Excited for the football game,957,0
STU05027,91.34,77.64,58.72,0,0,0.3,Excited for the football game,1070,0
STU05028,68.9,74.01,68.17,1,2,0.73,Homework was easy,1080,0
STU05029,73.13,88.43,74.13,0,3,0.46,Love my teachers,1254,0
STU05030,88.49,64.82,86.03,0,5,0.13,Had a good day at school,1078,0
STU05031,89.9,72.44,81.56,0,5,0.39,Had a good day at school,1132,0
STU05032,80.7,67.73,82.53,1,1,0.26,Had a good day at school,1089,0
STU05033,89.36,80.46,55.17,0,8,0.64,Excited for the football game,1080,0
STU05034,75.7,70.67,68.33,1,2,0.87,Homework was easy,1048,0
STU05035,69.28,82.91,86.02,0,4,0.25,Love my teachers,1259,0
STU05036,87.54,77.67,64.04,0,0,0.79,Class was fun,1096,0
STU05037,84.69,79.3,86.29,0,2,0.15,Excited for the football game,1224,0
STU05038,80.17,46.96,53.1,0,0,0.12,So tired and stressed out,735,0
STU05039,86.21,64.86,85.19,0,8,0.15,Excited for the football game,1074,0
STU05040,68.46,68.96,86.5,0,4,0.4,Class was fun,1122,0
STU05041,84.19,67.95,96.86,0,5,0.14,Class was fun,1163,0
STU05042,88.21,49.94,35.66,0,1,-0.75,So tired and stressed out,677,1
STU05043,74.06,41.15,70.38,0,4,-0.61,Feeling very overwhelmed,763,1
STU05044,85.14,89.59,96.32,1,1,0.98,Class was fun,1377,0
STU05045,72.23,64.27,84.53,0,8,0.24,Class was fun,1065,0
STU05046,57.52,83.22,83.47,1,4,0.74,Love my teachers,1249,0
STU05047,73.08,63.97,67.52,0,0,-0.11,Class was fun,977,0
STU05048,89.26,96.17,69.92,0,0,0.28,Class was fun,1311,0
STU05049,63.09,85.1,81.83,0,0,0.01,Love my teachers,1260,0
STU05050,76.78,71.59,79.62,1,9,0.53,I feel great today,1114,0
STU05051,90.89,78.03,78.7,0,0,0.8,Had a good day at school,1173,0
STU05052,84.89,85.46,82.07,0,3,0.04,Had a good day at school,1264,0
STU05053,86.93,85.21,64.52,2,4,0.52,Class was fun,1174,0
STU05054,69.3,62.79,64.39,0,7,-0.19,I feel great today,949,0
STU05055,72.58,91.19,70.68,0,3,-0.03,Excited for the football game,1265,0
STU05056,80.13,91.32,79.18,0,4,0.63,Love my teachers,1309,0
STU05057,58.51,44.58,67.21,0,6,-0.68,Too much pressure,781,1
STU05058,78.25,82.5,81.26,0,2,0.64,I feel great today,1231,0
STU05059,96.79,44.07,79.04,0,5,0.05,So tired and stressed out,835,0
STU05060,96.73,64.84,100.0,0,1,0.67,Love my teachers,1148,0
STU05061,69.6,61.0,69.57,0,1,0.85,Excited for the football game,957,0
STU05062,93.74,89.68,59.19,0,3,0.34,Had a good day at school,1192,0
STU05063,87.2,76.07,89.96,0,2,0.9,Had a good day at school,1210,0
STU05064,74.69,53.82,76.29,0,3,0.07,Feeling very overwhelmed,919,0
STU05065,79.88,75.24,80.24,0,0,0.9,Had a good day at school,1153,0
STU05066,69.49,50.98,77.68,0,1,0.0,Feeling very overwhelmed,898,0
STU05067,95.14,57.3,74.69,2,15,-0.56,Too much pressure,946,1
STU05068,83.66,86.46,80.37,0,4,-0.17,I feel great today,1266,0
STU05069,93.97,52.49,51.13,0,2,-0.83,Too much pressure,780,1
STU05070,69.59,51.8,65.04,0,0,-0.61,Feeling very overwhelmed,843,1
STU05071,77.19,59.74,88.46,0,1,-0.21,Feeling very overwhelmed,1039,0
STU05072,59.16,88.31,69.0,0,8,-0.05,Love my teachers,1228,0
STU05073,83.73,57.81,72.2,0,5,-0.64,Feeling very overwhelmed,939,1
STU05074,77.22,69.78,72.1,0,0,0.61,Homework was easy,1058,0
STU05075,92.7,59.19,72.32,0,1,-0.14,So tired and stressed out,953,0
STU05076,83.58,63.11,74.64,0,0,0.01,Homework was easy,1004,0
STU05077,83.1,72.36,78.25,0,9,0.9,I feel great today,1114,0
STU05078,83.07,82.14,93.96,0,6,0.01,Had a good day at school,1291,0
STU05079,76.43,74.29,68.64,0,1,0.81,Excited for the football game,1086,0
STU05080,78.15,73.45,70.2,0,7,0.49,Homework was easy,1085,0
STU05081,62.8,84.06,82.45,0,22,0.14,Love my teachers,1252,0
STU05082,83.66,86.69,63.02,0,3,0.6,Class was fun,1182,0
STU05083,82.39,93.86,87.24,1,11,0.69,Class was fun,1374,0
STU05084,78.62,54.59,78.19,0,3,-0.51,Too much pressure,936,1
STU05085,59.94,75.26,73.52,1,3,-0.1,Love my teachers,1120,1
STU05086,89.74,40.52,69.97,0,3,-0.5,Too much pressure,755,1
STU05087,90.81,56.76,72.69,0,0,-0.11,Feeling very overwhelmed,931,0
STU05088,78.84,86.29,53.16,1,6,0.09,Struggling with math,1128,0
STU05089,71.48,80.04,60.47,1,10,0.96,Homework was easy,1102,0
STU05090,95.06,81.62,82.39,0,6,0.96,Love my teachers,1228,0
STU05091,84.26,80.56,53.71,1,2,-0.15,Feeling very overwhelmed,1074,0
STU05092,86.14,70.3,75.04,0,0,0.62,Love my teachers,1078,0
STU05093,58.47,53.54,59.07,0,1,-0.86,I feel lonely during lunch,830,1
STU05094,76.85,74.4,68.93,0,2,0.39,Excited for the football game,1088,0
STU05095,79.75,73.39,69.19,0,3,0.96,Had a good day at school,1079,0
STU05096,88.49,70.99,58.65,0,6,0.68,Had a good day at school,1003,0
STU05097,83.4,66.21,71.95,0,1,0.34,Love my teachers,1021,0
STU05098,41.77,57.37,82.9,0,18,-0.98,Nobody wants to talk to me,988,1
STU05099,76.97,59.6,82.75,0,2,-0.99,So tired and stressed out,1009,1
STU05100,45.79,55.93,43.81,0,1,-0.37,Feeling very overwhelmed,778,1
STU05101,66.08,82.04,75.37,0,3,0.79,Had a good day at school,1197,0
STU05102,52.94,93.56,67.61,0,1,0.45,Love my teachers,1273,0
STU05103,85.89,66.95,78.12,0,0,0.75,Had a good day at school,1060,0
STU05104,84.55,63.52,97.42,0,3,0.25,I feel great today,1122,0
STU05105,59.25,71.56,59.89,1,3,0.53,Excited for the football game,1015,0
STU05106,92.02,71.38,76.93,0,2,0.45,I feel great today,1098,0
STU05107,85.55,37.92,77.31,0,4,-0.19,Feeling very overwhelmed,765,1
STU05108,72.15,70.26,61.88,0,0,0.73,Homework was easy,1012,0
STU05109,85.75,51.25,72.85,2,2,0.18,Nobody wants to talk to me,876,1
STU05110,67.56,71.09,100.0,1,0,0.19,Had a good day at school,1210,0
STU05111,43.02,77.77,87.59,0,0,0.23,Class was fun,1215,0
STU05112,95.79,61.0,67.56,0,3,0.36,Excited for the football game,947,0
STU05113,89.11,62.73,78.78,0,0,0.76,Had a good day at school,1021,0
STU05114,88.2,78.69,69.78,1,0,0.15,Class was fun,1135,0
STU05115,80.45,60.17,78.25,0,23,0.44,Excited for the football game,992,0
STU05116,72.15,33.54,57.17,0,2,-0.5,Too much pressure,621,1
STU05117,78.22,76.89,69.85,0,4,0.57,Homework was easy,1118,0
STU05118,94.81,38.04,88.03,1,11,-0.86,Struggling with math,820,1
STU05119,68.85,52.08,64.23,0,1,-0.59,Nobody wants to talk to me,841,1
STU05120,96.98,73.39,72.59,0,4,0.67,I feel great today,1096,0
STU05121,53.29,69.21,75.12,0,4,0.1,Had a good day at school,1067,0
STU05122,85.16,71.78,73.79,0,15,0.89,Homework was easy,1086,0
STU05123,78.59,78.08,99.46,0,5,0.64,Class was fun,1278,0
STU05124,40.09,48.8,76.28,2,7,-0.15,Too much pressure,869,1
STU05125,74.37,40.05,79.93,2,16,-0.59,So tired and stressed out,800,1
STU05126,83.53,56.12,78.78,0,1,-0.3,Struggling with math,955,0
STU05127,81.13,60.16,63.17,1,0,-0.05,Class was fun,917,1
STU05128,75.76,65.26,70.35,0,8,0.17,I feel great today,1004,0
STU05129,71.86,59.06,77.89,0,0,-0.65,Feeling very overwhelmed,980,1
STU05130,90.22,66.74,90.45,2,9,0.77,Love my teachers,1119,0
STU05131,98.89,66.18,79.66,0,2,0.06,I feel great today,1060,0
STU05132,86.83,78.13,96.68,0,6,0.24,I feel great today,1264,0
STU05133,76.38,72.57,77.82,0,1,0.28,Had a good day at school,1114,0
STU05134,92.06,86.35,85.45,0,2,0.02,Love my teachers,1290,0
STU05135,88.74,62.19,73.04,0,1,0.39,Homework was easy,987,0
STU05136,82.53,66.17,72.69,0,3,0.74,Class was fun,1025,0
STU05137,97.83,69.58,55.63,0,3,0.63,I feel great today,973,0
STU05138,71.1,74.61,68.45,0,0,0.32,Had a good day at school,1088,0
STU05139,92.39,65.96,72.92,1,6,0.43,I feel great today,1024,0
STU05140,74.58,88.21,59.15,1,5,0.31,Love my teachers,1177,0
STU05141,81.75,66.39,88.28,0,6,0.68,Love my teachers,1105,0
STU05142,82.72,79.17,50.94,0,4,0.07,Feeling very overwhelmed,1046,0
STU05143,54.32,46.09,80.28,0,0,-0.39,Struggling with math,862,1
STU05144,88.07,89.4,71.49,1,4,0.48,Love my teachers,1251,0
STU05145,67.63,95.78,76.19,1,2,0.1,Class was fun,1338,0
STU05146,77.03,82.28,58.36,0,0,0.51,Homework was easy,1114,0
STU05147,87.52,65.72,63.27,1,2,0.29,Excited for the football game,973,0
STU05148,60.58,79.98,93.88,0,0,0.84,Excited for the football game,1269,0
STU05149,70.85,52.1,55.59,0,6,-0.27,So tired and stressed out,798,1
STU05150,73.41,87.71,80.88,0,8,0.27,I feel great today,1281,0
STU05151,77.25,60.21,86.5,0,0,0.4,I feel great today,1034,0
STU05152,49.62,80.49,90.85,1,13,0.21,Class was fun,1259,0
STU05153,84.1,76.8,65.57,0,0,-0.19,I feel great today,1095,0
STU05154,86.28,74.66,100.0,0,1,-0.09,Excited for the football game,1246,0
